"","date","month","weekday","time","flow","holiday"
"2208",2019-04-02,"04","Dienstag","23",186,0
"2209",2019-04-03,"04","Mittwoch","00",79,0
"2210",2019-04-03,"04","Mittwoch","01",66,0
"2211",2019-04-03,"04","Mittwoch","02",20,0
"2212",2019-04-03,"04","Mittwoch","03",19,0
"2213",2019-04-03,"04","Mittwoch","04",44,0
"2214",2019-04-03,"04","Mittwoch","05",242,0
"2215",2019-04-03,"04","Mittwoch","06",1010,0
"2216",2019-04-03,"04","Mittwoch","07",1362,0
"2217",2019-04-03,"04","Mittwoch","08",1367,0
"2218",2019-04-03,"04","Mittwoch","09",1090,0
"2219",2019-04-03,"04","Mittwoch","10",857,0
"2220",2019-04-03,"04","Mittwoch","11",971,0
"2221",2019-04-03,"04","Mittwoch","12",892,0
"2222",2019-04-03,"04","Mittwoch","13",884,0
"2223",2019-04-03,"04","Mittwoch","14",909,0
"2224",2019-04-03,"04","Mittwoch","15",960,0
"2225",2019-04-03,"04","Mittwoch","16",1251,0
"2226",2019-04-03,"04","Mittwoch","17",1372,0
"2227",2019-04-03,"04","Mittwoch","18",1184,0
"2228",2019-04-03,"04","Mittwoch","19",726,0
"2229",2019-04-03,"04","Mittwoch","20",502,0
"2230",2019-04-03,"04","Mittwoch","21",470,0
"2231",2019-04-03,"04","Mittwoch","22",384,0
"2232",2019-04-03,"04","Mittwoch","23",221,0
"2233",2019-04-04,"04","Donnerstag","00",82,0
"2234",2019-04-04,"04","Donnerstag","01",69,0
"2235",2019-04-04,"04","Donnerstag","02",19,0
"2236",2019-04-04,"04","Donnerstag","03",28,0
"2237",2019-04-04,"04","Donnerstag","04",49,0
"2238",2019-04-04,"04","Donnerstag","05",237,0
"2239",2019-04-04,"04","Donnerstag","06",928,0
"2240",2019-04-04,"04","Donnerstag","07",1291,0
"2241",2019-04-04,"04","Donnerstag","08",1301,0
"2242",2019-04-04,"04","Donnerstag","09",928,0
"2243",2019-04-04,"04","Donnerstag","10",800,0
"2244",2019-04-04,"04","Donnerstag","11",818,0
"2245",2019-04-04,"04","Donnerstag","12",774,0
"2246",2019-04-04,"04","Donnerstag","13",792,0
"2247",2019-04-04,"04","Donnerstag","14",809,0
"2248",2019-04-04,"04","Donnerstag","15",959,0
"2249",2019-04-04,"04","Donnerstag","16",1136,0
"2250",2019-04-04,"04","Donnerstag","17",1316,0
"2251",2019-04-04,"04","Donnerstag","18",1116,0
"2252",2019-04-04,"04","Donnerstag","19",727,0
"2253",2019-04-04,"04","Donnerstag","20",487,0
"2254",2019-04-04,"04","Donnerstag","21",473,0
"2255",2019-04-04,"04","Donnerstag","22",390,0
"2256",2019-04-04,"04","Donnerstag","23",296,0
"2257",2019-04-05,"04","Freitag","00",121,0
"2258",2019-04-05,"04","Freitag","01",76,0
"2259",2019-04-05,"04","Freitag","02",44,0
"2260",2019-04-05,"04","Freitag","03",41,0
"2261",2019-04-05,"04","Freitag","04",52,0
"2262",2019-04-05,"04","Freitag","05",252,0
"2263",2019-04-05,"04","Freitag","06",893,0
"2264",2019-04-05,"04","Freitag","07",1266,0
"2265",2019-04-05,"04","Freitag","08",1307,0
"2266",2019-04-05,"04","Freitag","09",891,0
"2267",2019-04-05,"04","Freitag","10",861,0
"2268",2019-04-05,"04","Freitag","11",896,0
"2269",2019-04-05,"04","Freitag","12",852,0
"2270",2019-04-05,"04","Freitag","13",908,0
"2271",2019-04-05,"04","Freitag","14",935,0
"2272",2019-04-05,"04","Freitag","15",1019,0
"2273",2019-04-05,"04","Freitag","16",1284,0
"2274",2019-04-05,"04","Freitag","17",1299,0
"2275",2019-04-05,"04","Freitag","18",1118,0
"2276",2019-04-05,"04","Freitag","19",801,0
"2277",2019-04-05,"04","Freitag","20",518,0
"2278",2019-04-05,"04","Freitag","21",443,0
"2279",2019-04-05,"04","Freitag","22",445,0
"2280",2019-04-05,"04","Freitag","23",444,0
"2281",2019-04-06,"04","Samstag","00",233,0
"2282",2019-04-06,"04","Samstag","01",222,0
"2283",2019-04-06,"04","Samstag","02",120,0
"2284",2019-04-06,"04","Samstag","03",70,0
"2285",2019-04-06,"04","Samstag","04",75,0
"2286",2019-04-06,"04","Samstag","05",120,0
"2287",2019-04-06,"04","Samstag","06",178,0
"2288",2019-04-06,"04","Samstag","07",282,0
"2289",2019-04-06,"04","Samstag","08",515,0
"2290",2019-04-06,"04","Samstag","09",668,0
"2291",2019-04-06,"04","Samstag","10",802,0
"2292",2019-04-06,"04","Samstag","11",848,0
"2293",2019-04-06,"04","Samstag","12",870,0
"2294",2019-04-06,"04","Samstag","13",945,0
"2295",2019-04-06,"04","Samstag","14",958,0
"2296",2019-04-06,"04","Samstag","15",871,0
"2297",2019-04-06,"04","Samstag","16",907,0
"2298",2019-04-06,"04","Samstag","17",873,0
"2299",2019-04-06,"04","Samstag","18",808,0
"2300",2019-04-06,"04","Samstag","19",587,0
"2301",2019-04-06,"04","Samstag","20",469,0
"2302",2019-04-06,"04","Samstag","21",410,0
"2303",2019-04-06,"04","Samstag","22",380,0
"2304",2019-04-06,"04","Samstag","23",378,0
"2305",2019-04-07,"04","Sonntag","00",279,0
"2306",2019-04-07,"04","Sonntag","01",211,0
"2307",2019-04-07,"04","Sonntag","02",154,0
"2308",2019-04-07,"04","Sonntag","03",128,0
"2309",2019-04-07,"04","Sonntag","04",95,0
"2310",2019-04-07,"04","Sonntag","05",88,0
"2311",2019-04-07,"04","Sonntag","06",94,0
"2312",2019-04-07,"04","Sonntag","07",127,0
"2313",2019-04-07,"04","Sonntag","08",221,0
"2314",2019-04-07,"04","Sonntag","09",370,0
"2315",2019-04-07,"04","Sonntag","10",483,0
"2316",2019-04-07,"04","Sonntag","11",598,0
"2317",2019-04-07,"04","Sonntag","12",610,0
"2318",2019-04-07,"04","Sonntag","13",639,0
"2319",2019-04-07,"04","Sonntag","14",655,0
"2320",2019-04-07,"04","Sonntag","15",697,0
"2321",2019-04-07,"04","Sonntag","16",854,0
"2322",2019-04-07,"04","Sonntag","17",807,0
"2323",2019-04-07,"04","Sonntag","18",664,0
"2324",2019-04-07,"04","Sonntag","19",527,0
"2325",2019-04-07,"04","Sonntag","20",384,0
"2326",2019-04-07,"04","Sonntag","21",360,0
"2327",2019-04-07,"04","Sonntag","22",279,0
"2328",2019-04-07,"04","Sonntag","23",172,0
"2329",2019-04-08,"04","Montag","00",57,0
"2330",2019-04-08,"04","Montag","01",38,0
"2331",2019-04-08,"04","Montag","02",26,0
"2332",2019-04-08,"04","Montag","03",19,0
"2333",2019-04-08,"04","Montag","04",37,0
"2334",2019-04-08,"04","Montag","05",204,0
"2335",2019-04-08,"04","Montag","06",793,0
"2336",2019-04-08,"04","Montag","07",1079,0
"2337",2019-04-08,"04","Montag","08",1015,0
"2338",2019-04-08,"04","Montag","09",776,0
"2339",2019-04-08,"04","Montag","10",715,0
"2340",2019-04-08,"04","Montag","11",717,0
"2341",2019-04-08,"04","Montag","12",725,0
"2342",2019-04-08,"04","Montag","13",575,0
"2343",2019-04-08,"04","Montag","14",612,0
"2344",2019-04-08,"04","Montag","15",554,0
"2345",2019-04-08,"04","Montag","16",679,0
"2346",2019-04-08,"04","Montag","17",666,0
"2347",2019-04-08,"04","Montag","18",603,0
"2348",2019-04-08,"04","Montag","19",507,0
"2349",2019-04-08,"04","Montag","20",407,0
"2350",2019-04-08,"04","Montag","21",361,0
"2351",2019-04-08,"04","Montag","22",311,0
"2352",2019-04-08,"04","Montag","23",207,0
"2353",2019-04-09,"04","Dienstag","00",127,0
"2354",2019-04-09,"04","Dienstag","01",157,0
"2355",2019-04-09,"04","Dienstag","02",109,0
"2356",2019-04-09,"04","Dienstag","03",74,0
"2357",2019-04-09,"04","Dienstag","04",92,0
"2358",2019-04-09,"04","Dienstag","05",249,0
"2359",2019-04-09,"04","Dienstag","06",1023,0
"2360",2019-04-09,"04","Dienstag","07",1340,0
"2361",2019-04-09,"04","Dienstag","08",1317,0
"2362",2019-04-09,"04","Dienstag","09",1042,0
"2363",2019-04-09,"04","Dienstag","10",833,0
"2364",2019-04-09,"04","Dienstag","11",862,0
"2365",2019-04-09,"04","Dienstag","12",767,0
"2366",2019-04-09,"04","Dienstag","13",827,0
"2367",2019-04-09,"04","Dienstag","14",879,0
"2368",2019-04-09,"04","Dienstag","15",956,0
"2369",2019-04-09,"04","Dienstag","16",1153,0
"2370",2019-04-09,"04","Dienstag","17",1392,0
"2371",2019-04-09,"04","Dienstag","18",1249,0
"2372",2019-04-09,"04","Dienstag","19",734,0
"2373",2019-04-09,"04","Dienstag","20",536,0
"2374",2019-04-09,"04","Dienstag","21",434,0
"2375",2019-04-09,"04","Dienstag","22",342,0
"2376",2019-04-09,"04","Dienstag","23",192,0
"2377",2019-04-10,"04","Mittwoch","00",81,0
"2378",2019-04-10,"04","Mittwoch","01",51,0
"2379",2019-04-10,"04","Mittwoch","02",16,0
"2380",2019-04-10,"04","Mittwoch","03",17,0
"2381",2019-04-10,"04","Mittwoch","04",41,0
"2382",2019-04-10,"04","Mittwoch","05",251,0
"2383",2019-04-10,"04","Mittwoch","06",1003,0
"2384",2019-04-10,"04","Mittwoch","07",1380,0
"2385",2019-04-10,"04","Mittwoch","08",1316,0
"2386",2019-04-10,"04","Mittwoch","09",882,0
"2387",2019-04-10,"04","Mittwoch","10",768,0
"2388",2019-04-10,"04","Mittwoch","11",861,0
"2389",2019-04-10,"04","Mittwoch","12",883,0
"2390",2019-04-10,"04","Mittwoch","13",911,0
"2391",2019-04-10,"04","Mittwoch","14",898,0
"2392",2019-04-10,"04","Mittwoch","15",934,0
"2393",2019-04-10,"04","Mittwoch","16",1145,0
"2394",2019-04-10,"04","Mittwoch","17",1333,0
"2395",2019-04-10,"04","Mittwoch","18",1244,0
"2396",2019-04-10,"04","Mittwoch","19",710,0
"2397",2019-04-10,"04","Mittwoch","20",479,0
"2398",2019-04-10,"04","Mittwoch","21",461,0
"2399",2019-04-10,"04","Mittwoch","22",385,0
"2400",2019-04-10,"04","Mittwoch","23",248,0
"2401",2019-04-11,"04","Donnerstag","00",90,0
"2402",2019-04-11,"04","Donnerstag","01",51,0
"2403",2019-04-11,"04","Donnerstag","02",28,0
"2404",2019-04-11,"04","Donnerstag","03",27,0
"2405",2019-04-11,"04","Donnerstag","04",50,0
"2406",2019-04-11,"04","Donnerstag","05",229,0
"2407",2019-04-11,"04","Donnerstag","06",975,0
"2408",2019-04-11,"04","Donnerstag","07",1321,0
"2409",2019-04-11,"04","Donnerstag","08",1326,0
"2410",2019-04-11,"04","Donnerstag","09",883,0
"2411",2019-04-11,"04","Donnerstag","10",786,0
"2412",2019-04-11,"04","Donnerstag","11",820,0
"2413",2019-04-11,"04","Donnerstag","12",759,0
"2414",2019-04-11,"04","Donnerstag","13",817,0
"2415",2019-04-11,"04","Donnerstag","14",825,0
"2416",2019-04-11,"04","Donnerstag","15",949,0
"2417",2019-04-11,"04","Donnerstag","16",1204,0
"2418",2019-04-11,"04","Donnerstag","17",1359,0
"2419",2019-04-11,"04","Donnerstag","18",1198,0
"2420",2019-04-11,"04","Donnerstag","19",731,0
"2421",2019-04-11,"04","Donnerstag","20",519,0
"2422",2019-04-11,"04","Donnerstag","21",473,0
"2423",2019-04-11,"04","Donnerstag","22",522,0
"2424",2019-04-11,"04","Donnerstag","23",296,0
"2425",2019-04-12,"04","Freitag","00",121,0
"2426",2019-04-12,"04","Freitag","01",91,0
"2427",2019-04-12,"04","Freitag","02",34,0
"2428",2019-04-12,"04","Freitag","03",34,0
"2429",2019-04-12,"04","Freitag","04",62,0
"2430",2019-04-12,"04","Freitag","05",235,0
"2431",2019-04-12,"04","Freitag","06",954,0
"2432",2019-04-12,"04","Freitag","07",1310,0
"2433",2019-04-12,"04","Freitag","08",1294,0
"2434",2019-04-12,"04","Freitag","09",908,0
"2435",2019-04-12,"04","Freitag","10",876,0
"2436",2019-04-12,"04","Freitag","11",951,0
"2437",2019-04-12,"04","Freitag","12",890,0
"2438",2019-04-12,"04","Freitag","13",954,0
"2439",2019-04-12,"04","Freitag","14",985,0
"2440",2019-04-12,"04","Freitag","15",1064,0
"2441",2019-04-12,"04","Freitag","16",1251,0
"2442",2019-04-12,"04","Freitag","17",1301,0
"2443",2019-04-12,"04","Freitag","18",1134,0
"2444",2019-04-12,"04","Freitag","19",708,0
"2445",2019-04-12,"04","Freitag","20",534,0
"2446",2019-04-12,"04","Freitag","21",441,0
"2447",2019-04-12,"04","Freitag","22",421,0
"2448",2019-04-12,"04","Freitag","23",370,0
"2449",2019-04-13,"04","Samstag","00",240,0
"2450",2019-04-13,"04","Samstag","01",162,0
"2451",2019-04-13,"04","Samstag","02",88,0
"2452",2019-04-13,"04","Samstag","03",89,0
"2453",2019-04-13,"04","Samstag","04",100,0
"2454",2019-04-13,"04","Samstag","05",99,0
"2455",2019-04-13,"04","Samstag","06",202,0
"2456",2019-04-13,"04","Samstag","07",261,0
"2457",2019-04-13,"04","Samstag","08",511,0
"2458",2019-04-13,"04","Samstag","09",736,0
"2459",2019-04-13,"04","Samstag","10",807,0
"2460",2019-04-13,"04","Samstag","11",865,0
"2461",2019-04-13,"04","Samstag","12",946,0
"2462",2019-04-13,"04","Samstag","13",913,0
"2463",2019-04-13,"04","Samstag","14",922,0
"2464",2019-04-13,"04","Samstag","15",941,0
"2465",2019-04-13,"04","Samstag","16",921,0
"2466",2019-04-13,"04","Samstag","17",904,0
"2467",2019-04-13,"04","Samstag","18",779,0
"2468",2019-04-13,"04","Samstag","19",498,0
"2469",2019-04-13,"04","Samstag","20",400,0
"2470",2019-04-13,"04","Samstag","21",396,0
"2471",2019-04-13,"04","Samstag","22",456,0
"2472",2019-04-13,"04","Samstag","23",341,0
"2473",2019-04-14,"04","Sonntag","00",271,0
"2474",2019-04-14,"04","Sonntag","01",151,0
"2475",2019-04-14,"04","Sonntag","02",110,0
"2476",2019-04-14,"04","Sonntag","03",92,0
"2477",2019-04-14,"04","Sonntag","04",95,0
"2478",2019-04-14,"04","Sonntag","05",57,0
"2479",2019-04-14,"04","Sonntag","06",119,0
"2480",2019-04-14,"04","Sonntag","07",139,0
"2481",2019-04-14,"04","Sonntag","08",231,0
"2482",2019-04-14,"04","Sonntag","09",396,0
"2483",2019-04-14,"04","Sonntag","10",518,0
"2484",2019-04-14,"04","Sonntag","11",538,0
"2485",2019-04-14,"04","Sonntag","12",634,0
"2486",2019-04-14,"04","Sonntag","13",664,0
"2487",2019-04-14,"04","Sonntag","14",713,0
"2488",2019-04-14,"04","Sonntag","15",709,0
"2489",2019-04-14,"04","Sonntag","16",829,0
"2490",2019-04-14,"04","Sonntag","17",752,0
"2491",2019-04-14,"04","Sonntag","18",669,0
"2492",2019-04-14,"04","Sonntag","19",476,0
"2493",2019-04-14,"04","Sonntag","20",372,0
"2494",2019-04-14,"04","Sonntag","21",365,0
"2495",2019-04-14,"04","Sonntag","22",247,0
"2496",2019-04-14,"04","Sonntag","23",119,0
"2497",2019-04-15,"04","Montag","00",45,0
"2498",2019-04-15,"04","Montag","01",23,0
"2499",2019-04-15,"04","Montag","02",19,0
"2500",2019-04-15,"04","Montag","03",20,0
"2501",2019-04-15,"04","Montag","04",57,0
"2502",2019-04-15,"04","Montag","05",245,0
"2503",2019-04-15,"04","Montag","06",978,0
"2504",2019-04-15,"04","Montag","07",1309,0
"2505",2019-04-15,"04","Montag","08",1192,0
"2506",2019-04-15,"04","Montag","09",811,0
"2507",2019-04-15,"04","Montag","10",765,0
"2508",2019-04-15,"04","Montag","11",795,0
"2509",2019-04-15,"04","Montag","12",782,0
"2510",2019-04-15,"04","Montag","13",837,0
"2511",2019-04-15,"04","Montag","14",887,0
"2512",2019-04-15,"04","Montag","15",935,0
"2513",2019-04-15,"04","Montag","16",1200,0
"2514",2019-04-15,"04","Montag","17",1341,0
"2515",2019-04-15,"04","Montag","18",1201,0
"2516",2019-04-15,"04","Montag","19",751,0
"2517",2019-04-15,"04","Montag","20",508,0
"2518",2019-04-15,"04","Montag","21",419,0
"2519",2019-04-15,"04","Montag","22",308,0
"2520",2019-04-15,"04","Montag","23",199,0
"2521",2019-04-16,"04","Dienstag","00",71,0
"2522",2019-04-16,"04","Dienstag","01",38,0
"2523",2019-04-16,"04","Dienstag","02",18,0
"2524",2019-04-16,"04","Dienstag","03",14,0
"2525",2019-04-16,"04","Dienstag","04",44,0
"2526",2019-04-16,"04","Dienstag","05",264,0
"2527",2019-04-16,"04","Dienstag","06",1015,0
"2528",2019-04-16,"04","Dienstag","07",1308,0
"2529",2019-04-16,"04","Dienstag","08",1228,0
"2530",2019-04-16,"04","Dienstag","09",859,0
"2531",2019-04-16,"04","Dienstag","10",802,0
"2532",2019-04-16,"04","Dienstag","11",900,0
"2533",2019-04-16,"04","Dienstag","12",869,0
"2534",2019-04-16,"04","Dienstag","13",870,0
"2535",2019-04-16,"04","Dienstag","14",958,0
"2536",2019-04-16,"04","Dienstag","15",988,0
"2537",2019-04-16,"04","Dienstag","16",1196,0
"2538",2019-04-16,"04","Dienstag","17",1375,0
"2539",2019-04-16,"04","Dienstag","18",1258,0
"2540",2019-04-16,"04","Dienstag","19",754,0
"2541",2019-04-16,"04","Dienstag","20",528,0
"2542",2019-04-16,"04","Dienstag","21",429,0
"2543",2019-04-16,"04","Dienstag","22",341,0
"2544",2019-04-16,"04","Dienstag","23",202,0
"2545",2019-04-17,"04","Mittwoch","00",93,0
"2546",2019-04-17,"04","Mittwoch","01",44,0
"2547",2019-04-17,"04","Mittwoch","02",13,0
"2548",2019-04-17,"04","Mittwoch","03",15,0
"2549",2019-04-17,"04","Mittwoch","04",44,0
"2550",2019-04-17,"04","Mittwoch","05",238,0
"2551",2019-04-17,"04","Mittwoch","06",949,0
"2552",2019-04-17,"04","Mittwoch","07",1305,0
"2553",2019-04-17,"04","Mittwoch","08",1177,0
"2554",2019-04-17,"04","Mittwoch","09",898,0
"2555",2019-04-17,"04","Mittwoch","10",833,0
"2556",2019-04-17,"04","Mittwoch","11",906,0
"2557",2019-04-17,"04","Mittwoch","12",923,0
"2558",2019-04-17,"04","Mittwoch","13",905,0
"2559",2019-04-17,"04","Mittwoch","14",965,0
"2560",2019-04-17,"04","Mittwoch","15",925,0
"2561",2019-04-17,"04","Mittwoch","16",1157,0
"2562",2019-04-17,"04","Mittwoch","17",1371,0
"2563",2019-04-17,"04","Mittwoch","18",1261,0
"2564",2019-04-17,"04","Mittwoch","19",802,0
"2565",2019-04-17,"04","Mittwoch","20",540,0
"2566",2019-04-17,"04","Mittwoch","21",463,0
"2567",2019-04-17,"04","Mittwoch","22",403,0
"2568",2019-04-17,"04","Mittwoch","23",265,0
"2569",2019-04-18,"04","Donnerstag","00",91,1
"2570",2019-04-18,"04","Donnerstag","01",54,1
"2571",2019-04-18,"04","Donnerstag","02",33,1
"2572",2019-04-18,"04","Donnerstag","03",22,1
"2573",2019-04-18,"04","Donnerstag","04",73,1
"2574",2019-04-18,"04","Donnerstag","05",255,1
"2575",2019-04-18,"04","Donnerstag","06",921,1
"2576",2019-04-18,"04","Donnerstag","07",1234,1
"2577",2019-04-18,"04","Donnerstag","08",1094,1
"2578",2019-04-18,"04","Donnerstag","09",893,1
"2579",2019-04-18,"04","Donnerstag","10",856,1
"2580",2019-04-18,"04","Donnerstag","11",938,1
"2581",2019-04-18,"04","Donnerstag","12",915,1
"2582",2019-04-18,"04","Donnerstag","13",962,1
"2583",2019-04-18,"04","Donnerstag","14",995,1
"2584",2019-04-18,"04","Donnerstag","15",1123,1
"2585",2019-04-18,"04","Donnerstag","16",1327,1
"2586",2019-04-18,"04","Donnerstag","17",1227,1
"2587",2019-04-18,"04","Donnerstag","18",1098,1
"2588",2019-04-18,"04","Donnerstag","19",665,1
"2589",2019-04-18,"04","Donnerstag","20",532,1
"2590",2019-04-18,"04","Donnerstag","21",429,1
"2591",2019-04-18,"04","Donnerstag","22",378,1
"2592",2019-04-18,"04","Donnerstag","23",297,1
"2593",2019-04-19,"04","Freitag","00",220,0
"2594",2019-04-19,"04","Freitag","01",121,0
"2595",2019-04-19,"04","Freitag","02",113,0
"2596",2019-04-19,"04","Freitag","03",78,0
"2597",2019-04-19,"04","Freitag","04",87,0
"2598",2019-04-19,"04","Freitag","05",64,0
"2599",2019-04-19,"04","Freitag","06",104,0
"2600",2019-04-19,"04","Freitag","07",160,0
"2601",2019-04-19,"04","Freitag","08",277,0
"2602",2019-04-19,"04","Freitag","09",458,0
"2603",2019-04-19,"04","Freitag","10",551,0
"2604",2019-04-19,"04","Freitag","11",702,0
"2605",2019-04-19,"04","Freitag","12",699,0
"2606",2019-04-19,"04","Freitag","13",719,0
"2607",2019-04-19,"04","Freitag","14",854,0
"2608",2019-04-19,"04","Freitag","15",927,0
"2609",2019-04-19,"04","Freitag","16",935,0
"2610",2019-04-19,"04","Freitag","17",878,0
"2611",2019-04-19,"04","Freitag","18",749,0
"2612",2019-04-19,"04","Freitag","19",541,0
"2613",2019-04-19,"04","Freitag","20",447,0
"2614",2019-04-19,"04","Freitag","21",390,0
"2615",2019-04-19,"04","Freitag","22",379,0
"2616",2019-04-19,"04","Freitag","23",235,0
"2617",2019-04-20,"04","Samstag","00",133,0
"2618",2019-04-20,"04","Samstag","01",87,0
"2619",2019-04-20,"04","Samstag","02",57,0
"2620",2019-04-20,"04","Samstag","03",62,0
"2621",2019-04-20,"04","Samstag","04",55,0
"2622",2019-04-20,"04","Samstag","05",70,0
"2623",2019-04-20,"04","Samstag","06",125,0
"2624",2019-04-20,"04","Samstag","07",210,0
"2625",2019-04-20,"04","Samstag","08",364,0
"2626",2019-04-20,"04","Samstag","09",576,0
"2627",2019-04-20,"04","Samstag","10",704,0
"2628",2019-04-20,"04","Samstag","11",802,0
"2629",2019-04-20,"04","Samstag","12",822,0
"2630",2019-04-20,"04","Samstag","13",819,0
"2631",2019-04-20,"04","Samstag","14",860,0
"2632",2019-04-20,"04","Samstag","15",811,0
"2633",2019-04-20,"04","Samstag","16",889,0
"2634",2019-04-20,"04","Samstag","17",831,0
"2635",2019-04-20,"04","Samstag","18",680,0
"2636",2019-04-20,"04","Samstag","19",533,0
"2637",2019-04-20,"04","Samstag","20",428,0
"2638",2019-04-20,"04","Samstag","21",387,0
"2639",2019-04-20,"04","Samstag","22",379,0
"2640",2019-04-20,"04","Samstag","23",284,0
"2641",2019-04-21,"04","Sonntag","00",187,1
"2642",2019-04-21,"04","Sonntag","01",137,1
"2643",2019-04-21,"04","Sonntag","02",89,1
"2644",2019-04-21,"04","Sonntag","03",65,1
"2645",2019-04-21,"04","Sonntag","04",46,1
"2646",2019-04-21,"04","Sonntag","05",59,1
"2647",2019-04-21,"04","Sonntag","06",83,1
"2648",2019-04-21,"04","Sonntag","07",100,1
"2649",2019-04-21,"04","Sonntag","08",207,1
"2650",2019-04-21,"04","Sonntag","09",357,1
"2651",2019-04-21,"04","Sonntag","10",533,1
"2652",2019-04-21,"04","Sonntag","11",603,1
"2653",2019-04-21,"04","Sonntag","12",529,1
"2654",2019-04-21,"04","Sonntag","13",610,1
"2655",2019-04-21,"04","Sonntag","14",701,1
"2656",2019-04-21,"04","Sonntag","15",759,1
"2657",2019-04-21,"04","Sonntag","16",750,1
"2658",2019-04-21,"04","Sonntag","17",849,1
"2659",2019-04-21,"04","Sonntag","18",674,1
"2660",2019-04-21,"04","Sonntag","19",613,1
"2661",2019-04-21,"04","Sonntag","20",513,1
"2662",2019-04-21,"04","Sonntag","21",411,1
"2663",2019-04-21,"04","Sonntag","22",330,1
"2664",2019-04-21,"04","Sonntag","23",249,1
"2665",2019-04-22,"04","Montag","00",118,1
"2666",2019-04-22,"04","Montag","01",61,1
"2667",2019-04-22,"04","Montag","02",43,1
"2668",2019-04-22,"04","Montag","03",30,1
"2669",2019-04-22,"04","Montag","04",44,1
"2670",2019-04-22,"04","Montag","05",41,1
"2671",2019-04-22,"04","Montag","06",84,1
"2672",2019-04-22,"04","Montag","07",141,1
"2673",2019-04-22,"04","Montag","08",206,1
"2674",2019-04-22,"04","Montag","09",362,1
"2675",2019-04-22,"04","Montag","10",531,1
"2676",2019-04-22,"04","Montag","11",633,1
"2677",2019-04-22,"04","Montag","12",660,1
"2678",2019-04-22,"04","Montag","13",700,1
"2679",2019-04-22,"04","Montag","14",859,1
"2680",2019-04-22,"04","Montag","15",835,1
"2681",2019-04-22,"04","Montag","16",908,1
"2682",2019-04-22,"04","Montag","17",816,1
"2683",2019-04-22,"04","Montag","18",735,1
"2684",2019-04-22,"04","Montag","19",532,1
"2685",2019-04-22,"04","Montag","20",419,1
"2686",2019-04-22,"04","Montag","21",346,1
"2687",2019-04-22,"04","Montag","22",210,1
"2688",2019-04-22,"04","Montag","23",141,1
"2689",2019-04-23,"04","Dienstag","00",54,0
"2690",2019-04-23,"04","Dienstag","01",38,0
"2691",2019-04-23,"04","Dienstag","02",20,0
"2692",2019-04-23,"04","Dienstag","03",27,0
"2693",2019-04-23,"04","Dienstag","04",62,0
"2694",2019-04-23,"04","Dienstag","05",212,0
"2695",2019-04-23,"04","Dienstag","06",884,0
"2696",2019-04-23,"04","Dienstag","07",1151,0
"2697",2019-04-23,"04","Dienstag","08",1019,0
"2698",2019-04-23,"04","Dienstag","09",750,0
"2699",2019-04-23,"04","Dienstag","10",728,0
"2700",2019-04-23,"04","Dienstag","11",795,0
"2701",2019-04-23,"04","Dienstag","12",835,0
"2702",2019-04-23,"04","Dienstag","13",956,0
"2703",2019-04-23,"04","Dienstag","14",894,0
"2704",2019-04-23,"04","Dienstag","15",994,0
"2705",2019-04-23,"04","Dienstag","16",1068,0
"2706",2019-04-23,"04","Dienstag","17",1298,0
"2707",2019-04-23,"04","Dienstag","18",1159,0
"2708",2019-04-23,"04","Dienstag","19",759,0
"2709",2019-04-23,"04","Dienstag","20",479,0
"2710",2019-04-23,"04","Dienstag","21",401,0
"2711",2019-04-23,"04","Dienstag","22",294,0
"2712",2019-04-23,"04","Dienstag","23",182,0
"2713",2019-04-24,"04","Mittwoch","00",99,0
"2714",2019-04-24,"04","Mittwoch","01",36,0
"2715",2019-04-24,"04","Mittwoch","02",26,0
"2716",2019-04-24,"04","Mittwoch","03",15,0
"2717",2019-04-24,"04","Mittwoch","04",59,0
"2718",2019-04-24,"04","Mittwoch","05",213,0
"2719",2019-04-24,"04","Mittwoch","06",894,0
"2720",2019-04-24,"04","Mittwoch","07",1225,0
"2721",2019-04-24,"04","Mittwoch","08",1039,0
"2722",2019-04-24,"04","Mittwoch","09",839,0
"2723",2019-04-24,"04","Mittwoch","10",830,0
"2724",2019-04-24,"04","Mittwoch","11",966,0
"2725",2019-04-24,"04","Mittwoch","12",896,0
"2726",2019-04-24,"04","Mittwoch","13",983,0
"2727",2019-04-24,"04","Mittwoch","14",1062,0
"2728",2019-04-24,"04","Mittwoch","15",1094,0
"2729",2019-04-24,"04","Mittwoch","16",1215,0
"2730",2019-04-24,"04","Mittwoch","17",1367,0
"2731",2019-04-24,"04","Mittwoch","18",1214,0
"2732",2019-04-24,"04","Mittwoch","19",690,0
"2733",2019-04-24,"04","Mittwoch","20",506,0
"2734",2019-04-24,"04","Mittwoch","21",431,0
"2735",2019-04-24,"04","Mittwoch","22",325,0
"2736",2019-04-24,"04","Mittwoch","23",194,0
"2737",2019-04-25,"04","Donnerstag","00",100,0
"2738",2019-04-25,"04","Donnerstag","01",40,0
"2739",2019-04-25,"04","Donnerstag","02",31,0
"2740",2019-04-25,"04","Donnerstag","03",22,0
"2741",2019-04-25,"04","Donnerstag","04",45,0
"2742",2019-04-25,"04","Donnerstag","05",179,0
"2743",2019-04-25,"04","Donnerstag","06",867,0
"2744",2019-04-25,"04","Donnerstag","07",1232,0
"2745",2019-04-25,"04","Donnerstag","08",1135,0
